simulations	assembly	seed	clusterer	adj_rand_index	purity	adj_mutual_info	adj_rand_index_p	homogeneity	completeness	v_measure	n_clusters	n_singletons	n_pairs	st	c	runtime
True	PROKKA_06122025	1894	diamond	0.9913850640972391	1.0	0.9969608066726238	9.999000099990002e-05	0.9985053725921227	1.0000000000000002	0.9992521274006191	1926	1060	9	aa	0.8	2.0
True	PROKKA_06122025	1894	panx	0.24819123862292314	0.9567301291439222	0.8639375837901976	9.999000099990002e-05	0.9473033682230793	0.981250807074094	0.9639783071892909	1871	1017	9	aa	0.85	1022.0
True	PROKKA_06122025	1894	panta	0.32201664392091023	0.9535348156037812	0.8758167284710725	9.999000099990002e-05	0.9554019657213519	0.9804303221611944	0.967754348255252	1894	1024	10	aa	0.9	11.0
True	PROKKA_06122025	1894	mmseqs2	0.9975883920293137	1.0	0.9991448851510627	9.999000099990002e-05	0.9995803769467233	1.0	0.9997901444432469	1937	1069	9	nt	0.8	2.0
True	PROKKA_06122025	1894	panx	0.23618633714425452	0.9572626814006124	0.8614044747893398	9.999000099990002e-05	0.9455993905421266	0.981390208293143	0.9631624201883798	1864	1013	8	aa	0.8	1018.0
True	PROKKA_06122025	1894	mmseqs2	0.9972826928036193	0.9997337238716549	0.9989997851311095	9.999000099990002e-05	0.9996337267047904	0.9998755931564496	0.999754645302186	1940	1072	9	aa	0.85	2.0
True	PROKKA_06122025	1894	ppanggolin	0.3614370673608611	0.9563307149514046	0.8810844907704447	9.999000099990002e-05	0.957451196653196	0.9812228393073608	0.9691912763589445	1882	1017	8	aa	0.8	5.0
True	PROKKA_06122025	1894	mmseqs2	0.9952726099056015	0.9997337238716549	0.9980257979572121	9.999000099990002e-05	0.9991082714140059	0.999922111032099	0.9995150255590062	1931	1061	11	nt	0.5	4.0
True	PROKKA_06122025	1894	hdbscan_dist	0.9338820453733785	0.9675143123418986	0.9579611905899149	9.999000099990002e-05	0.9865627683481478	0.9925285761684506	0.9895366805401941	1767	831	0	aa	0.9	1198.0
True	PROKKA_06122025	1894	hdbscan_tsne	0.7664942320727797	0.8656636932499001	0.8604758021017846	9.999000099990002e-05	0.9641607004377373	0.9669301780305622	0.9655434533084165	1610	440	0	aa	0.9	1198.0
True	PROKKA_06122025	1894	hdbscan_umap	0.17895369029941904	0.9657835175076555	0.7738427944397684	9.999000099990002e-05	0.8723886727718252	0.9902889620439799	0.9276075012771239	824	38	0	aa	0.9	1198.0
True	PROKKA_06122025	1894	cdhit	0.9945201503710815	1.0	0.998232138685956	9.999000099990002e-05	0.9991316900986476	1.0	0.999565656476933	1933	1066	9	nt	0.9	1.0
True	PROKKA_06122025	1894	mmseqs2	0.9955098841981423	0.9998668619358274	0.9983013733247664	9.999000099990002e-05	0.9992299313514006	0.999935989826036	0.9995828359070787	1934	1066	10	aa	0.7	2.0
True	PROKKA_06122025	1894	mmseqs2	0.997151891182511	0.9996005858074823	0.9989367504791647	9.999000099990002e-05	0.9996337267047904	0.9998447017452023	0.9997392030944768	1940	1071	10	nt	0.9	2.0
True	PROKKA_06122025	1894	mmseqs2	0.9937667859945565	1.0	0.997608976053014	9.999000099990002e-05	0.9988248849665253	0.9999999999999999	0.9994120970564689	1928	1060	11	aa	0.6	2.0
True	PROKKA_06122025	1894	ppanggolin	0.359465349177215	0.9510051923845028	0.8797974928559062	9.999000099990002e-05	0.9584602681046608	0.9798551489765939	0.969039631543589	1909	1030	12	aa	0.95	5.0
True	PROKKA_06122025	1894	ppanggolin	0.3608123309265055	0.9563307149514046	0.8800510608177058	9.999000099990002e-05	0.9568512122331343	0.981211286487018	0.9688781549118718	1875	1010	8	aa	0.7	5.0
True	PROKKA_06122025	1894	cdhit	0.9829069638853699	0.9845559845559846	0.9898068704486201	9.999000099990002e-05	0.9997428817260806	0.9953250835766081	0.9975290913541984	2002	1104	25	aa	0.95	1.0
True	PROKKA_06122025	1894	ppanggolin	0.3614498395096831	0.9563307149514046	0.8811645686780246	9.999000099990002e-05	0.9574976927795762	0.9812237340064687	0.9692155339400792	1883	1018	8	aa	0.85	5.0
True	PROKKA_06122025	1894	mmseqs2	0.9955551920980659	1.0	0.9983090353763912	9.999000099990002e-05	0.9991695195775806	1.0	0.9995845872927299	1932	1064	10	nt	0.6	2.0
True	PROKKA_06122025	5319	panaroo	0.5407465062319881	0.9694296761720638	0.9223165284133835	9.999000099990002e-05	0.9711835510832929	0.9863723965829609	0.9787190480517494	1893	1051	2	aa	0.85	32.0
True	PROKKA_06122025	5319	panta	0.460303974999599	0.9699130014499758	0.9148747487417341	9.999000099990002e-05	0.9667296000642982	0.9863883423472095	0.9764600355143258	1883	1048	1	aa	0.6	11.0
True	PROKKA_06122025	5319	diamond	0.973721759564075	0.999879168680522	0.9918949721462804	9.999000099990002e-05	0.9957228092670666	0.9999486908861449	0.9978312758744494	1903	1071	6	aa	0.6	2.0
True	PROKKA_06122025	5319	diamond	0.9674980926105187	0.9677380376993717	0.9818054916804564	9.999000099990002e-05	0.99951953941547	0.9910700011600088	0.9952768372344215	2044	1126	40	aa	0.95	1.0
True	PROKKA_06122025	5319	diamond	0.9838479777626938	0.999879168680522	0.9952128331361066	9.999000099990002e-05	0.9975030313663139	0.9999487824517214	0.998724409576684	1918	1081	4	aa	0.7	2.0
True	PROKKA_06122025	5319	panta	0.46012146726424236	0.9697921701304978	0.9147478803174047	9.999000099990002e-05	0.9667296000642983	0.9863238789927475	0.9764284483729445	1883	1048	1	aa	0.8	9.0
True	PROKKA_06122025	5319	mmseqs2	0.9908636034728389	1.0	0.997452416775173	9.999000099990002e-05	0.9986467421953475	0.9999999999999998	0.9993229129610137	1932	1095	3	nt	0.7	1.0
True	PROKKA_06122025	5319	cdhit	0.9844893838447145	0.999637506041566	0.9952618168007719	9.999000099990002e-05	0.9975594421109495	0.9999187777505422	0.9987377165576904	1920	1083	4	aa	0.7	0.0
True	PROKKA_06122025	5319	panx	0.13747241580708425	0.972208796520058	0.8485219158249071	9.999000099990002e-05	0.9242138667563219	0.9868353301798195	0.9544986050798346	1788	1009	1	aa	0.5	957.0
True	PROKKA_06122025	5319	ppanggolin	0.5346623893395833	0.9701546640889318	0.917037537407093	9.999000099990002e-05	0.9678593556488123	0.9864957138705224	0.9770886783759977	1861	1028	4	aa	0.6	4.0
True	PROKKA_06122025	5319	panx	0.38604578624572494	0.9684630256162398	0.9056953719931403	9.999000099990002e-05	0.9617867369621115	0.985881531028662	0.9736850944719087	1877	1045	4	aa	0.9	972.0
True	PROKKA_06122025	5319	panaroo	0.5148474676661434	0.9352344127597874	0.9022868784797466	9.999000099990002e-05	0.9712646523701419	0.9764636435080253	0.9738572092123349	2029	1091	52	aa	0.95	33.0
True	PROKKA_06122025	5319	cdhit	0.9910979340548871	1.0	0.9971988406168155	9.999000099990002e-05	0.9985116644321197	1.0	0.9992552780179528	1928	1091	3	nt	0.8	31.0
True	PROKKA_06122025	5319	panta	0.4499185568647754	0.9550507491541808	0.9063057392598981	9.999000099990002e-05	0.9667341542992557	0.9820830390055602	0.9743481527424976	1935	1065	12	aa	0.95	9.0
True	PROKKA_06122025	5319	mmseqs2	0.9803664800805499	1.0	0.9933918633475973	9.999000099990002e-05	0.9964756266039623	0.9999999999999998	0.9982347025182406	1910	1080	5	aa	0.5	1.0
True	PROKKA_06122025	5319	cdhit	0.9758668074544746	0.999637506041566	0.9923586335069462	9.999000099990002e-05	0.9960484285031272	0.9998734240007906	0.9979572611308675	1906	1073	4	aa	0.6	0.0
True	PROKKA_06122025	5319	panaroo	0.5401841941858294	0.9696713388110199	0.9219711932752754	9.999000099990002e-05	0.9709166361428843	0.9864233223487358	0.9786085547303487	1891	1051	1	aa	0.8	32.0
True	PROKKA_06122025	5319	cdhit	0.9943161987756869	0.9977042049299178	0.9971304749377358	9.999000099990002e-05	0.9992312892008284	0.9992482098171558	0.9992397494373608	1943	1097	8	aa	0.9	0.0
True	PROKKA_06122025	5319	cdhit	0.9936324070002109	1.0	0.9978914586376813	9.999000099990002e-05	0.9988804368791585	1.0	0.9994399049086751	1930	1091	3	aa	0.85	0.0
True	PROKKA_06122025	5319	panta	0.45975632210625106	0.9693088448525858	0.9145057345093782	9.999000099990002e-05	0.9667296000642983	0.9862009025297016	0.9763681839361298	1884	1048	1	aa	0.85	9.0
True	PROKKA_06122025	5319	mmseqs2	0.9971787592664192	1.0	0.999174328091191	9.999000099990002e-05	0.9995621524679801	1.0	0.9997810282958799	1938	1098	3	nt	0.85	2.0
True	PROKKA_06122025	5319	mmseqs2	0.9754420332718375	0.9753504108264862	0.9853534094565038	9.999000099990002e-05	0.9999237440072429	0.9924810041024751	0.9961884726682702	2041	1152	19	aa	0.95	1.0
True	PROKKA_06122025	5319	diamond	0.9926353577200984	0.9971000483325277	0.996305954568699	9.999000099990002e-05	0.9990230094904746	0.9990196925842355	0.9990213510346018	1948	1106	7	aa	0.9	1.0
True	PROKKA_06122025	5319	mmseqs2	0.9857658605196314	0.986104398260029	0.9919629898104291	9.999000099990002e-05	0.9998793967805014	0.9959101810900481	0.9978908419577548	1989	1119	12	nt	0.95	1.0
True	PROKKA_06122025	5319	hdbscan_dist	0.02696223453711726	0.9937167713871435	0.709388477230196	9.999000099990002e-05	0.8089831390163955	0.9981071080193334	0.8936485852265157	1529	884	0	nt	0.9	1623.0
True	PROKKA_06122025	5319	hdbscan_tsne	0.7277715684241552	0.8203238279362011	0.8340941122646311	9.999000099990002e-05	0.9631106402456844	0.9515576735346427	0.9572993020176862	1747	484	0	nt	0.9	1623.0
True	PROKKA_06122025	5319	hdbscan_umap	0.7336483343153474	0.9806669888835186	0.8689753399337222	9.999000099990002e-05	0.9262100158362843	0.9950536324046164	0.9593984058057524	860	35	0	nt	0.9	1623.0
True	PROKKA_06122025	5319	panx	0.5118158984786653	0.958313194780087	0.9132232587251061	9.999000099990002e-05	0.9696692256562428	0.9830850229776945	0.9763310397628328	1932	1072	12	aa	0.95	992.0
True	PROKKA_06122025	5319	diamond	0.9910700493310949	0.9991541807636539	0.9968650748286589	9.999000099990002e-05	0.9985924162626097	0.9997426626126957	0.9991672083954067	1932	1092	4	aa	0.85	1.0
True	PROKKA_06122025	5319	panta	0.46039521266308436	0.9700338327694539	0.9149759484064465	9.999000099990002e-05	0.9667296000642982	0.9864397666888156	0.9764852320245699	1881	1046	1	aa	0.7	11.0
True	PROKKA_06122025	5319	mmseqs2	0.9949804251289285	1.0	0.9986716587248761	9.999000099990002e-05	0.9992952430964774	0.9999999999999999	0.999647497333895	1937	1098	3	aa	0.8	1.0
True	PROKKA_06122025	5319	panta	0.460303974999599	0.9699130014499758	0.9148747487417345	9.999000099990002e-05	0.9667296000642982	0.9863883423472097	0.9764600355143259	1883	1048	1	aa	0.5	11.0
True	PROKKA_06122025	5319	panaroo	0.5400815350036189	0.9697921701304978	0.9218157566699108	9.999000099990002e-05	0.9708252914744158	0.9864217580750433	0.9785613839809856	1889	1049	1	aa	0.7	36.0
True	PROKKA_06122025	5319	cdhit	0.9883753317776813	0.9910584823586274	0.9936315790434982	9.999000099990002e-05	0.9994451404330911	0.997201021180335	0.9983218196740904	1973	1115	10	nt	0.95	1.0
True	PROKKA_06122025	5319	cdhit	0.9891849473197459	0.998912518124698	0.9963469542165039	9.999000099990002e-05	0.9983532367204218	0.9997058891362333	0.9990291050668623	1929	1090	3	aa	0.8	0.0
True	PROKKA_06122025	5319	ppanggolin	0.5395280255551319	0.9701546640889318	0.9210992796444292	9.999000099990002e-05	0.9702687983229051	0.9865287969501642	0.9783312414529014	1882	1043	3	aa	0.9	4.0
True	PROKKA_06122025	5319	cdhit	0.9659623303482678	0.998912518124698	0.9885594822081258	9.999000099990002e-05	0.9941783231590876	0.9996958579699141	0.9969294563841005	1888	1058	7	aa	0.5	2.0
True	PROKKA_06122025	5319	panaroo	0.5378026844906076	0.9653214113098115	0.9200830340436897	9.999000099990002e-05	0.9712215596877785	0.9852147634458215	0.9781681191122874	1907	1052	7	aa	0.9	32.0
True	PROKKA_06122025	5319	ppanggolin	0.531298812748667	0.9701546640889318	0.9134926751654753	9.999000099990002e-05	0.9657386951334432	0.986466461203155	0.9759925384307117	1840	1014	5	aa	0.5	5.0
True	PROKKA_06122025	5319	cdhit	0.9926659910958515	0.999637506041566	0.9974374855457161	9.999000099990002e-05	0.9987925089186921	0.9998468880568628	0.9993194203697316	1932	1094	3	nt	0.85	28.0
True	PROKKA_06122025	5319	diamond	0.9681766066402828	0.999879168680522	0.9892666574026029	9.999000099990002e-05	0.9943041466535031	0.9999486176826067	0.9971183942003888	1885	1055	8	aa	0.5	1.0
True	PROKKA_06122025	5319	mmseqs2	0.9976625449608817	0.9983083615273078	0.9985941317812254	9.999000099990002e-05	0.9998355089539561	0.9994203971318925	0.9996279099474346	1947	1101	7	aa	0.9	1.0
True	PROKKA_06122025	5319	panaroo	0.5398551840927901	0.9701546640889318	0.9214129800832253	9.999000099990002e-05	0.9704540500470641	0.9865313338571702	0.9784266518434795	1885	1047	2	aa	0.6	38.0
True	PROKKA_06122025	5319	panx	0.23196479536912148	0.97148380860319	0.8811960373356711	9.999000099990002e-05	0.9454710277610243	0.986802320891671	0.9656946365077743	1830	1023	1	aa	0.6	939.0
True	PROKKA_06122025	5319	panaroo	0.5382446721993562	0.9701546640889318	0.91986467754478	9.999000099990002e-05	0.9695385106721203	0.98651878679902	0.9779549469637155	1875	1038	3	aa	0.5	38.0
True	PROKKA_06122025	5319	panx	0.31650344619888093	0.9705171580473658	0.8968548722786592	9.999000099990002e-05	0.9555803924758233	0.9865367538943781	0.9708118588419244	1850	1028	2	aa	0.7	951.0
True	PROKKA_06122025	5319	diamond	0.9891048765037145	0.999758337361044	0.99662173870464	9.999000099990002e-05	0.9983044380095997	0.99990008584264	0.9991016248311737	1929	1092	3	aa	0.8	1.0
True	PROKKA_06122025	5319	panx	0.38581608784540744	0.9697921701304978	0.9062738443480239	9.999000099990002e-05	0.961610944086866	0.9863227114920992	0.9738100792661072	1869	1040	1	aa	0.85	947.0
True	PROKKA_06122025	5319	panta	0.4588296424252067	0.9682213629772837	0.9137314671019684	9.999000099990002e-05	0.9667296000642983	0.9858083114495583	0.9761757444482065	1889	1049	3	aa	0.9	9.0
True	PROKKA_06122025	5319	mmseqs2	0.9967213846609663	1.0	0.9989566549572311	9.999000099990002e-05	0.9994466026319223	0.9999999999999998	0.9997232247326089	1936	1096	3	nt	0.8	1.0
True	PROKKA_06122025	5319	panx	0.3511005681298966	0.9700338327694539	0.9019849943643993	9.999000099990002e-05	0.9588992367636551	0.9864028232778522	0.9724566007630353	1862	1036	1	aa	0.8	943.0
True	PROKKA_06122025	5319	mmseqs2	0.9971787592664192	1.0	0.9991743280911906	9.999000099990002e-05	0.9995621524679801	0.9999999999999999	0.9997810282958798	1938	1098	3	aa	0.85	1.0
True	PROKKA_06122025	5319	ppanggolin	0.5382980237363095	0.9701546640889318	0.9201985713574847	9.999000099990002e-05	0.9697363955234986	0.9865215007024217	0.9780569382423773	1879	1042	2	aa	0.8	5.0
True	PROKKA_06122025	5319	mmseqs2	0.9908468698068174	1.0	0.997408293578111	9.999000099990002e-05	0.9986232434744842	0.9999999999999999	0.9993111475461867	1931	1093	4	nt	0.5	3.0
True	PROKKA_06122025	5319	hdbscan_dist	0.9561137710213932	0.9881585306911551	0.9705436991304228	9.999000099990002e-05	0.9868741920976359	0.9971864782838797	0.9920035357969755	1766	940	0	aa	0.9	1653.0
True	PROKKA_06122025	5319	hdbscan_tsne	0.8389947330791774	0.9690671822136298	0.9005296211504455	9.999000099990002e-05	0.9498360818126457	0.9928675444891605	0.97087523330748	1120	251	0	aa	0.9	1653.0
True	PROKKA_06122025	5319	hdbscan_umap	0.1679207427354618	0.9543257612373127	0.7820969792789945	9.999000099990002e-05	0.8724320903014271	0.9872915624845132	0.9263148751213622	830	66	0	aa	0.9	1653.0
True	PROKKA_06122025	5319	cdhit	0.993438911100809	0.99939584340261	0.9977602767794935	9.999000099990002e-05	0.9990230110711947	0.9997883977939246	0.9994055578912618	1936	1097	3	nt	0.9	1.0
True	PROKKA_06122025	5319	mmseqs2	0.9928757479822602	1.0	0.9979351458563465	9.999000099990002e-05	0.99890368501851	0.9999999999999999	0.9994515418678215	1933	1095	3	aa	0.7	1.0
True	PROKKA_06122025	5319	mmseqs2	0.9983632183158976	0.9990333494441759	0.9990450076184034	9.999000099990002e-05	0.9998355089539559	0.9996587060562981	0.9997470996883341	1944	1101	4	nt	0.9	1.0
True	PROKKA_06122025	5319	mmseqs2	0.9887595954176661	1.0	0.9966600955562026	9.999000099990002e-05	0.998224473438093	0.9999999999999998	0.9991114478951144	1928	1092	4	aa	0.6	1.0
True	PROKKA_06122025	5319	ppanggolin	0.5356531954841115	0.9635089415176413	0.9180714917054067	9.999000099990002e-05	0.97070190090097	0.9846399380468749	0.9776212430246155	1913	1062	5	aa	0.95	4.0
True	PROKKA_06122025	5319	ppanggolin	0.5361933291978034	0.9701546640889318	0.9186180471112603	9.999000099990002e-05	0.9687996485151896	0.9865086439649029	0.9775739521036422	1870	1035	2	aa	0.7	4.0
True	PROKKA_06122025	5319	cdhit	0.979145470220934	0.9806669888835186	0.9869941084909816	9.999000099990002e-05	0.9995998400299213	0.9936248933040881	0.996603411332521	2035	1154	33	aa	0.95	0.0
True	PROKKA_06122025	5319	ppanggolin	0.5389390655023403	0.9701546640889318	0.9206330985140637	9.999000099990002e-05	0.9699933383466609	0.9865250229297777	0.9781893380544325	1880	1042	2	aa	0.85	4.0
True	PROKKA_06122025	5319	mmseqs2	0.9908636034728389	1.0	0.997452416775173	9.999000099990002e-05	0.9986467421953475	0.9999999999999998	0.9993229129610137	1932	1095	3	nt	0.6	1.0
True	PROKKA_06122025	5455	panaroo	0.6672940115953493	0.9779668920494288	0.9435780790341929	9.999000099990002e-05	0.9788162695956606	0.9900886384362516	0.9844201857487687	1893	1026	3	aa	0.85	34.0
True	PROKKA_06122025	5455	panta	0.587661568365236	0.9776171601771975	0.9373239222998764	9.999000099990002e-05	0.9752671471918987	0.9899768067400015	0.9825669267815728	1980	1120	3	aa	0.6	13.0
True	PROKKA_06122025	5455	diamond	0.9810288988390314	1.0	0.9931701667075392	9.999000099990002e-05	0.9962957715972113	0.9999999999999999	0.9981444491064442	1902	1043	10	aa	0.6	2.0
True	PROKKA_06122025	5455	diamond	0.9775087641315872	0.9766845418512474	0.9866535575910352	9.999000099990002e-05	0.9997907103752791	0.993153784897017	0.9964611964553679	2026	1104	28	aa	0.95	2.0
True	PROKKA_06122025	5455	diamond	0.9889793235506471	1.0	0.9960149061705125	9.999000099990002e-05	0.9978447384312428	1.0	0.9989212066747241	1917	1054	7	aa	0.7	2.0
True	PROKKA_06122025	5455	panta	0.5878571438517971	0.9782000466309163	0.9376971024301424	9.999000099990002e-05	0.9752671471918988	0.9901717987375033	0.9826629592179484	1882	1020	4	aa	0.8	11.0
True	PROKKA_06122025	5455	mmseqs2	0.9968692933353758	1.0	0.9988339082367681	9.999000099990002e-05	0.9993710989747846	1.0	0.9996854505771651	1932	1064	8	nt	0.7	1.0
True	PROKKA_06122025	5455	cdhit	0.9900032240161268	0.9997668454185125	0.996273061261358	9.999000099990002e-05	0.9980739053147922	0.9999114569047091	0.9989918361096045	1920	1055	9	aa	0.7	0.0
True	PROKKA_06122025	5455	panx	0.15260169350890507	0.9788995103753789	0.8657125141269655	9.999000099990002e-05	0.930392132962234	0.9900284874995037	0.9592843425692532	1784	981	2	aa	0.5	1046.0
True	PROKKA_06122025	5455	ppanggolin	0.6589397920879072	0.9782000466309163	0.9381760440694952	9.999000099990002e-05	0.9755371534974857	0.9901624532628156	0.9827953954247106	1859	1001	6	aa	0.6	5.0
True	PROKKA_06122025	5455	panx	0.4764315952476516	0.9771508510142224	0.9276508465988718	9.999000099990002e-05	0.9696614193546187	0.9898428123565937	0.9796481894090824	1872	1017	4	aa	0.9	1141.0
True	PROKKA_06122025	5455	panaroo	0.6487344669439885	0.9553508976451387	0.9300612403901511	9.999000099990002e-05	0.9788162695956606	0.9831865077652239	0.9809965214646872	1995	1067	28	aa	0.95	34.0
True	PROKKA_06122025	5455	cdhit	0.9927358065554952	1.0	0.9975230852727266	9.999000099990002e-05	0.9986624105921093	1.0000000000000002	0.9993307577103557	1928	1065	6	nt	0.8	31.0
True	PROKKA_06122025	5455	panta	0.5785496248227232	0.9666588948472837	0.931011163779873	9.999000099990002e-05	0.9752671471918989	0.9867093105509892	0.9809548637661138	1928	1043	9	aa	0.95	10.0
True	PROKKA_06122025	5455	mmseqs2	0.9857930623386958	1.0	0.9947958808077525	9.999000099990002e-05	0.9971820442981003	1.0	0.99858903412939	1911	1050	9	aa	0.5	2.0
True	PROKKA_06122025	5455	cdhit	0.9837077388709761	0.9991839589647936	0.9936467006650359	9.999000099990002e-05	0.996787651215335	0.99977039686791	0.9982767960143342	1906	1044	9	aa	0.6	0.0
True	PROKKA_06122025	5455	panaroo	0.6674733166109038	0.9782000466309163	0.9436833670929025	9.999000099990002e-05	0.978758641159892	0.9901945150840348	0.9844433677807234	1890	1025	2	aa	0.8	33.0
True	PROKKA_06122025	5455	cdhit	0.9969058259997938	0.9977850314758685	0.9980056263647906	9.999000099990002e-05	0.9995143710613466	0.999411518439583	0.9994629421043781	1939	1068	7	aa	0.9	0.0
True	PROKKA_06122025	5455	cdhit	0.9936146044193384	0.9998834227092562	0.9978241260965253	9.999000099990002e-05	0.9988786986167408	0.9999468039751249	0.9994124659160798	1931	1067	6	aa	0.85	0.0
True	PROKKA_06122025	5455	panta	0.5874379872593085	0.977850314758685	0.9374764100246852	9.999000099990002e-05	0.9752671471918988	0.9900564085253192	0.9826061325043995	1883	1021	3	aa	0.85	11.0
True	PROKKA_06122025	5455	mmseqs2	0.9979001021770966	1.0	0.9993938919989311	9.999000099990002e-05	0.9996732931811014	0.9999999999999999	0.9998366199018547	1937	1070	6	nt	0.85	2.0
True	PROKKA_06122025	5455	mmseqs2	0.9816228869358976	0.9820470972254605	0.9891813895794432	9.999000099990002e-05	1.0	0.9942669539803153	0.997125236414191	2019	1113	22	aa	0.95	1.0
True	PROKKA_06122025	5455	diamond	0.9928278930718726	0.9947540219165306	0.9959672856436838	9.999000099990002e-05	0.9993428000372929	0.998489484591059	0.9989159600798473	1954	1081	9	aa	0.9	2.0
True	PROKKA_06122025	5455	mmseqs2	0.9893019793588819	0.9900909302867801	0.9936142026044791	9.999000099990002e-05	0.999977339146201	0.9966154118378052	0.998293545031154	1987	1097	18	nt	0.95	1.0
True	PROKKA_06122025	5455	hdbscan_dist	0.023827793955037445	0.9956866402424808	0.6974590087278195	9.999000099990002e-05	0.7962583377079011	0.9985938718852118	0.886021358441396	1518	872	0	nt	0.9	1787.0
True	PROKKA_06122025	5455	hdbscan_tsne	0.7393346745486361	0.8265329913732805	0.8417281465019333	9.999000099990002e-05	0.9661488280572088	0.9516984385026656	0.9588691936585141	1822	538	0	nt	0.9	1787.0
True	PROKKA_06122025	5455	hdbscan_umap	0.7809382444196704	0.9872930753089298	0.8856446836056701	9.999000099990002e-05	0.9344410253739405	0.9966754421140659	0.9645554142113155	894	37	0	nt	0.9	1787.0
True	PROKKA_06122025	5455	panx	0.62252954836636	0.9682909769176964	0.9351609461236777	9.999000099990002e-05	0.9771450960065162	0.9872080707180546	0.9821508080939273	1923	1039	10	aa	0.95	1171.0
True	PROKKA_06122025	5455	diamond	0.991888116235728	1.0	0.9973471768655772	9.999000099990002e-05	0.9985671689581388	1.0	0.999283070859906	1927	1063	7	aa	0.85	2.0
True	PROKKA_06122025	5455	panta	0.587661568365236	0.9776171601771975	0.9373239222998768	9.999000099990002e-05	0.9752671471918987	0.9899768067400017	0.9825669267815729	1980	1120	3	aa	0.7	13.0
True	PROKKA_06122025	5455	mmseqs2	0.9980271180584779	1.0	0.9994080007051116	9.999000099990002e-05	0.9996809024370054	1.0	0.999840425758627	1937	1070	6	aa	0.8	1.0
True	PROKKA_06122025	5455	panta	0.587661568365236	0.9776171601771975	0.937323922299876	9.999000099990002e-05	0.9752671471918987	0.9899768067400015	0.9825669267815728	1981	1121	3	aa	0.5	12.0
True	PROKKA_06122025	5455	panaroo	0.6672711454192196	0.9780834693401725	0.9434540836800056	9.999000099990002e-05	0.9786846611201294	0.9901405471194669	0.9843792752789542	1889	1023	3	aa	0.7	39.0
True	PROKKA_06122025	5455	cdhit	0.9911315761226477	0.9934716717183493	0.9948383918766668	9.999000099990002e-05	0.9996601323473758	0.997575079096174	0.9986165173554585	1972	1090	16	nt	0.95	1.0
True	PROKKA_06122025	5455	cdhit	0.9921486271815261	0.9994171135462812	0.9971667685208313	9.999000099990002e-05	0.9985833915555365	0.9998865478683685	0.9992345448328133	1927	1062	7	aa	0.8	0.0
True	PROKKA_06122025	5455	ppanggolin	0.6650510613868831	0.9782000466309163	0.9420830585511925	9.999000099990002e-05	0.9778263505252829	0.990185257980583	0.9839669979286134	1881	1018	3	aa	0.9	5.0
True	PROKKA_06122025	5455	cdhit	0.9718693462097231	0.9995336908370249	0.9898932769614625	9.999000099990002e-05	0.9946348287090546	0.9998677657522673	0.9972444324539055	1888	1034	10	aa	0.5	2.0
True	PROKKA_06122025	5455	panaroo	0.6629393431120938	0.9730706458381907	0.9408625063975643	9.999000099990002e-05	0.9788162695956606	0.988680013269013	0.9837234162422308	1910	1030	7	aa	0.9	34.0
True	PROKKA_06122025	5455	ppanggolin	0.6526524234035932	0.9782000466309163	0.9339992642940608	9.999000099990002e-05	0.9730689639455687	0.9901377464164621	0.9815291543000025	1838	990	6	aa	0.5	8.0
True	PROKKA_06122025	5455	cdhit	0.9954613216280953	1.0	0.9983563513117667	9.999000099990002e-05	0.999113122779608	1.0000000000000002	0.9995563646647676	1931	1066	6	nt	0.85	28.0
True	PROKKA_06122025	5455	diamond	0.9724657120614826	1.0	0.9900403873066902	9.999000099990002e-05	0.9945814461989081	1.0	0.9972833629775218	1883	1026	13	aa	0.5	2.0
True	PROKKA_06122025	5455	mmseqs2	0.9989787212170489	0.9993005362555374	0.9994214606755168	9.999000099990002e-05	0.9999773391462011	0.9997112297746623	0.9998442667541252	1943	1073	8	aa	0.9	1.0
True	PROKKA_06122025	5455	panaroo	0.6668960642749441	0.9782000466309163	0.9431084265161145	9.999000099990002e-05	0.9784239665082872	0.990191193969346	0.9842724114448084	1885	1020	3	aa	0.6	41.0
True	PROKKA_06122025	5455	panx	0.2784741164877644	0.9786663557938914	0.9011857537505436	9.999000099990002e-05	0.9530707096015819	0.9901462805065728	0.971254803735782	1825	994	2	aa	0.6	1142.0
True	PROKKA_06122025	5455	panaroo	0.6641955215415078	0.9782000466309163	0.9411859733378557	9.999000099990002e-05	0.9773022086306102	0.990180045876823	0.9836989823520892	1875	1014	3	aa	0.5	41.0
True	PROKKA_06122025	5455	panx	0.36021331870142004	0.9785497785031476	0.9146124289849437	9.999000099990002e-05	0.9613593148631041	0.9901801550327783	0.9755569181330882	1844	1001	2	aa	0.7	1146.0
True	PROKKA_06122025	5455	diamond	0.9916842584320786	1.0	0.9972384485508127	9.999000099990002e-05	0.9985082818677827	1.0	0.9992535842129096	1926	1062	7	aa	0.8	2.0
True	PROKKA_06122025	5455	panx	0.44184393846027425	0.9782000466309163	0.9245164884894622	9.999000099990002e-05	0.9674755561003239	0.9901042547286195	0.9786591168768146	1863	1012	3	aa	0.85	1134.0
True	PROKKA_06122025	5455	panta	0.5866548962964461	0.9769176964327349	0.9369640768857157	9.999000099990002e-05	0.9752671471918988	0.9897888500117829	0.9824743411353134	1886	1022	3	aa	0.9	10.0
True	PROKKA_06122025	5455	mmseqs2	0.9972337979515052	1.0	0.9991220323991248	9.999000099990002e-05	0.9995266269587022	1.0	0.9997632574455796	1936	1070	6	nt	0.8	1.0
